subassembly,action,run,random_seed,materials_cost,total_labor_cost,equipment_cost,total_cost
oil,repair,10,10,243445,0,2866.6666666666665,246311.66666666666
other,delay,10,10,0,0,115272.68055555555,115272.68055555555
other,repair,10,10,669636,0,19796.666666666668,689432.6666666666
pitch,delay,10,10,0,0,150343.23958333334,150343.23958333334
pitch,repair,10,10,1650475,0,21334.166666666668,1671809.1666666667
power_supply,delay,10,10,0,0,874667.2747685185,874667.2747685185
power_supply,repair,10,10,1619109,0,62353.958333333336,1681462.9583333333
pump_motor,delay,10,10,0,0,3259.902777777778,3259.902777777778
pump_motor,repair,10,10,536560,0,2402.499074074074,538962.4990740741
relay,delay,10,10,0,0,292714.7976851852,292714.7976851852
relay,repair,10,10,625137,0,27201.666666666668,652338.6666666666
safety,delay,10,10,0,0,1245.7238425925925,1245.7238425925925
safety,repair,10,10,165788,0,1140.8333333333333,166928.8333333333
sensors,delay,10,10,0,0,4199.081018518518,4199.081018518518
